wav_filename,mp4_filename,dialogue_id,utterance_id,emotion,text
dia853_utt13.wav,dia853_utt13.mp4,853,13,joy,Great! Great!  Youre making the bike very happy.
dia34_utt3.wav,dia34_utt3.mp4,34,3,joy,Yep! That's hilarious!
dia712_utt0.wav,dia712_utt0.mp4,712,0,joy,"Yeah-yeah, and if I get it by day Ill  Dr. Drake Remoray, but by night Ill be  Joey Trrrribbiani!"
dia850_utt0.wav,dia850_utt0.mp4,850,0,joy,That really was some of your best work.
dia190_utt6.wav,dia190_utt6.mp4,190,6,joy,Im marrying her.
dia774_utt5.wav,dia774_utt5.mp4,774,5,joy,"Hi, hi can I help you?"
dia650_utt8.wav,dia650_utt8.mp4,650,8,joy,Oooooh.  : Oh! I got an interview! I got an interview!
dia270_utt1.wav,dia270_utt1.mp4,270,1,joy,Hey Ross! I brought reinforcements.
dia95_utt5.wav,dia95_utt5.mp4,95,5,joy,Umm.  Umm. Umm. I don't think so.
dia908_utt12.wav,dia908_utt12.mp4,908,12,joy,"I dont know!   Yeah, I do."
dia1016_utt10.wav,dia1016_utt10.mp4,1016,10,joy,"Hey Rach, the tampons here are only a penny. Lets stock up."
dia939_utt14.wav,dia939_utt14.mp4,939,14,joy,Especially Ross!
dia61_utt8.wav,dia61_utt8.mp4,61,8,joy,"Now get on out of here, you!"
dia650_utt2.wav,dia650_utt2.mp4,650,2,joy,"Ha. Ha, ha."
dia305_utt14.wav,dia305_utt14.mp4,305,14,joy,"All right, rock on."
dia449_utt4.wav,dia449_utt4.mp4,449,4,joy,Its just that I
dia527_utt1.wav,dia527_utt1.mp4,527,1,joy,Hey Pheebs!
dia376_utt1.wav,dia376_utt1.mp4,376,1,joy,Hey!
dia128_utt3.wav,dia128_utt3.mp4,128,3,joy,Nice! Wow Phoebe you are good!
dia503_utt5.wav,dia503_utt5.mp4,503,5,joy,"Okay, so if an eight comes up, we take it as a sign and we do it!"
dia702_utt0.wav,dia702_utt0.mp4,702,0,joy,Yes!
dia945_utt13.wav,dia945_utt13.mp4,945,13,joy,Yes?!
dia653_utt2.wav,dia653_utt2.mp4,653,2,joy,"This is great!  Helen, could you come in here for a moment?"
dia59_utt8.wav,dia59_utt8.mp4,59,8,joy,I love ya!
dia344_utt0.wav,dia344_utt0.mp4,344,0,joy,Very funny Ross!
dia562_utt9.wav,dia562_utt9.mp4,562,9,joy,"Well, hello, Mrs. Ross!"
dia315_utt9.wav,dia315_utt9.mp4,315,9,joy,"Hey, you guys! Hey, Ross, quick question for ya. Are you ready to party?"
dia590_utt4.wav,dia590_utt4.mp4,590,4,joy,Im having a really good time!
dia806_utt3.wav,dia806_utt3.mp4,806,3,joy,Oh hey! You got my parents gift!
dia17_utt1.wav,dia17_utt1.mp4,17,1,joy,"Oh umm, my big scene is coming up. Big scene coming up."
dia694_utt0.wav,dia694_utt0.mp4,694,0,joy,All right! I found one that fits!
dia156_utt9.wav,dia156_utt9.mp4,156,9,joy,Oh Phoebe!
dia172_utt4.wav,dia172_utt4.mp4,172,4,joy,"Goodbye Mike, we'll see you at the wedding, fella!"
dia614_utt8.wav,dia614_utt8.mp4,614,8,joy,Well then let's just quit! We'll just quit! Let's all quit!
dia187_utt2.wav,dia187_utt2.mp4,187,2,joy,Hi!
dia625_utt4.wav,dia625_utt4.mp4,625,4,joy,"Thats interesting, but check this out. I date her"
dia905_utt13.wav,dia905_utt13.mp4,905,13,joy,I cannot get on a plane without one!
dia1008_utt2.wav,dia1008_utt2.mp4,1008,2,joy,"You know, it's a really funny story how this happened."
dia611_utt10.wav,dia611_utt10.mp4,611,10,joy,"Oh, well, thanks, but, I'm okay, really."
dia690_utt3.wav,dia690_utt3.mp4,690,3,joy,Im so glad you liked it.
dia46_utt0.wav,dia46_utt0.mp4,46,0,joy,Because we won our apartment back!
dia913_utt8.wav,dia913_utt8.mp4,913,8,joy,"All right! But uh, listen, what do you say we crank it up a notch?"
dia639_utt1.wav,dia639_utt1.mp4,639,1,joy,"Hi, I'm Ben. I'm hospital worker Ben. It's Ben... to the rescue!"
dia219_utt0.wav,dia219_utt0.mp4,219,0,joy,You did look like an idiot.
dia877_utt3.wav,dia877_utt3.mp4,877,3,joy,"Well, Im very glad youre here."
dia886_utt1.wav,dia886_utt1.mp4,886,1,joy,Hi!
dia690_utt2.wav,dia690_utt2.mp4,690,2,joy,Good.
dia373_utt4.wav,dia373_utt4.mp4,373,4,joy,"Good, and hey! My treat.  But that's only because you're not eating anything, right?"
dia20_utt1.wav,dia20_utt1.mp4,20,1,joy,"Oh, unbelievable! We had the best time!"
dia992_utt6.wav,dia992_utt6.mp4,992,6,neutral,"I dunno, there's just something about..."
dia50_utt12.wav,dia50_utt12.mp4,50,12,neutral,Okay?
dia281_utt5.wav,dia281_utt5.mp4,281,5,neutral,I know. They were mine.
dia679_utt6.wav,dia679_utt6.mp4,679,6,neutral,Hey guys!
dia242_utt4.wav,dia242_utt4.mp4,242,4,neutral,"Ah, uh, I owe you a long overdue apology. I never should have broken up with you because you were overweight."
dia420_utt5.wav,dia420_utt5.mp4,420,5,neutral,What are you talking about? Lots of things rhyme with Rachel. Bagel. Mail. Jail. Bail. Able. May-pole.
dia89_utt5.wav,dia89_utt5.mp4,89,5,neutral,Handling it?
dia530_utt15.wav,dia530_utt15.mp4,530,15,neutral,"No, no, thats just Chuck Magioni, I-I sold him a house last year!"
dia665_utt0.wav,dia665_utt0.mp4,665,0,neutral,It looks like your uterus is ready for implantation.
dia251_utt2.wav,dia251_utt2.mp4,251,2,neutral,Okay. This stuff?
dia137_utt0.wav,dia137_utt0.mp4,137,0,neutral,"Good evening, sir."
dia326_utt7.wav,dia326_utt7.mp4,326,7,neutral,With who?
dia1016_utt15.wav,dia1016_utt15.mp4,1016,15,neutral,"Phoebe, hang on a second.  Here, take my car, go pick up your friends."
dia398_utt0.wav,dia398_utt0.mp4,398,0,neutral,Are you okay?
dia462_utt9.wav,dia462_utt9.mp4,462,9,neutral,"Oh yeah. These are my old work pants, Sergio Valentes."
dia344_utt3.wav,dia344_utt3.mp4,344,3,neutral,"Oh no-no-no, I wasn't waving at you lady."
dia191_utt4.wav,dia191_utt4.mp4,191,4,neutral,"Id love to show ya, but I just tucked her in."
dia371_utt8.wav,dia371_utt8.mp4,371,8,neutral,Sounds nice.
dia404_utt14.wav,dia404_utt14.mp4,404,14,neutral,"Look, I can listen to the radio, huh?"
dia82_utt7.wav,dia82_utt7.mp4,82,7,neutral,"Ooh, I think I wanna trade circles."
dia688_utt0.wav,dia688_utt0.mp4,688,0,neutral,"Youve seen my huge stack of porn, right?"
dia615_utt21.wav,dia615_utt21.mp4,615,21,neutral,"Yeah, 'cause otherwise someone might get what they actually ordered."
dia12_utt7.wav,dia12_utt7.mp4,12,7,neutral,"But um, I dont think its anything serious."
dia273_utt15.wav,dia273_utt15.mp4,273,15,neutral,"Oh perfect, we were just gonna see if you wanted to go."
dia973_utt9.wav,dia973_utt9.mp4,973,9,neutral,"All right, I'll try not to."
dia356_utt14.wav,dia356_utt14.mp4,356,14,neutral,Because the kids need new shoes.
dia67_utt1.wav,dia67_utt1.mp4,67,1,neutral,Uh-huh.
dia195_utt6.wav,dia195_utt6.mp4,195,6,neutral,Isabella Rosselini.
dia666_utt12.wav,dia666_utt12.mp4,666,12,neutral,"Hey, hi, I need a ladle. You got a ladle?"
dia214_utt9.wav,dia214_utt9.mp4,214,9,neutral,Yeah. Well I-I got like thirty of them.
dia8_utt0.wav,dia8_utt0.mp4,8,0,neutral,"Yes, and it is my dying wish to have that ring."
dia306_utt4.wav,dia306_utt4.mp4,306,4,neutral,"Y'know what, I want to talk to you about this so much, but we should probably do it when we could really get into it, are you free for dinner tomorrow night?"
dia198_utt5.wav,dia198_utt5.mp4,198,5,neutral,Joey!  We should just switch.
dia659_utt14.wav,dia659_utt14.mp4,659,14,neutral,Come on.
dia916_utt5.wav,dia916_utt5.mp4,916,5,neutral,"I mean, theres no point in spending time with someone if-if its just fun."
dia1016_utt13.wav,dia1016_utt13.mp4,1016,13,neutral,"Yes, please."
dia414_utt6.wav,dia414_utt6.mp4,414,6,neutral,"Yeah, I think that's wrong, but there's a Connect the Dots in here for you later.  Hey, how about maroon?"
dia358_utt12.wav,dia358_utt12.mp4,358,12,neutral,"Yeah, yeah, first there was my aunt Mary, and then there was umm, John, my mailman, and then my, my cowboy friend Albino Bob."
dia12_utt0.wav,dia12_utt0.mp4,12,0,neutral,Hey!
dia776_utt3.wav,dia776_utt3.mp4,776,3,neutral,Yeah. Where were you?
dia956_utt9.wav,dia956_utt9.mp4,956,9,neutral,"Okay, listen, I really like you."
dia834_utt1.wav,dia834_utt1.mp4,834,1,neutral,"So do you think that these picturesAre, are they trying to tell a story?"
dia55_utt16.wav,dia55_utt16.mp4,55,16,neutral,"Uh, it was very nice meeting you."
dia870_utt4.wav,dia870_utt4.mp4,870,4,neutral,"Listen, I know this is your party, but Id really like to the number of museum geeks that are gonna be there."
dia740_utt1.wav,dia740_utt1.mp4,740,1,neutral,"Dad, that wont matter to her."
dia717_utt10.wav,dia717_utt10.mp4,717,10,neutral,"Look at that, she just put her hand on his thigh..."
dia1006_utt5.wav,dia1006_utt5.mp4,1006,5,neutral,"God, what a mess."
dia777_utt2.wav,dia777_utt2.mp4,777,2,neutral,"Ross, yknow if you ever decide you need to redecorateAnd I think that you should."
dia737_utt7.wav,dia737_utt7.mp4,737,7,neutral,Because every time I look at that cover Im like
dia21_utt4.wav,dia21_utt4.mp4,21,4,neutral,"It's okay, y'know, you just nodded off again."
dia532_utt12.wav,dia532_utt12.mp4,532,12,neutral,"Yes, as a matter of fact he did, so I can't let you go."
dia868_utt1.wav,dia868_utt1.mp4,868,1,neutral,Okay.
dia279_utt14.wav,dia279_utt14.mp4,279,14,neutral,So youre strong enough to face her on your own?
dia673_utt1.wav,dia673_utt1.mp4,673,1,neutral,Yes.
dia475_utt2.wav,dia475_utt2.mp4,475,2,neutral,Not you guys.
dia179_utt8.wav,dia179_utt8.mp4,179,8,neutral,Sagittarius?
dia878_utt2.wav,dia878_utt2.mp4,878,2,neutral,So are guys doing okay?
dia660_utt2.wav,dia660_utt2.mp4,660,2,neutral,Hm-mm
dia72_utt6.wav,dia72_utt6.mp4,72,6,neutral,No.
dia334_utt5.wav,dia334_utt5.mp4,334,5,neutral,"Oh no its fine, dont worry about it."
dia211_utt7.wav,dia211_utt7.mp4,211,7,neutral,What a sweet story.
dia171_utt3.wav,dia171_utt3.mp4,171,3,neutral,"OK. Here goes. For a while now, I've been wanting to, um...."
dia441_utt2.wav,dia441_utt2.mp4,441,2,neutral,"Oh, its okay."
dia827_utt7.wav,dia827_utt7.mp4,827,7,neutral,"Um, but I saw this info-mercial, and um, I swear to you I have never-ever bought anything on TV before, except for this mop."
dia486_utt3.wav,dia486_utt3.mp4,486,3,neutral,"Ooh, its probably a residual check, hey can you open it for me, Im kinda."
dia546_utt16.wav,dia546_utt16.mp4,546,16,neutral,"Alright people, now everyone grab a partner."
dia18_utt0.wav,dia18_utt0.mp4,18,0,neutral,"Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?"
dia477_utt17.wav,dia477_utt17.mp4,477,17,neutral,"But, its gonna be okay, because as of tomorrow Im conducting an experiment, and if all goes as planned, my butt will be smack free."
dia113_utt9.wav,dia113_utt9.mp4,113,9,neutral,"Okay, but if you do, make sure it seems like you're there to see him, okay, and you're not like doing it as a favour to me."
dia728_utt3.wav,dia728_utt3.mp4,728,3,neutral,"I mean its bad enough that Im in love with my roommates girlfriendwhich by the way, I think she knows."
dia266_utt0.wav,dia266_utt0.mp4,266,0,neutral,"Well actually uh, there was something we wanted to tell you about the wedding."
dia444_utt5.wav,dia444_utt5.mp4,444,5,neutral,"Yeah, the Knicks by 10. They suck."
dia103_utt4.wav,dia103_utt4.mp4,103,4,neutral,I studied for a year in Barcelona.
dia73_utt3.wav,dia73_utt3.mp4,73,3,neutral,Hey.
dia228_utt2.wav,dia228_utt2.mp4,228,2,neutral,"And-and I promise, I won't touch a guitar until you say I'm ready."
dia217_utt0.wav,dia217_utt0.mp4,217,0,neutral,Whatever.
dia434_utt14.wav,dia434_utt14.mp4,434,14,neutral,Good night.
dia925_utt0.wav,dia925_utt0.mp4,925,0,neutral,Chandler.
dia240_utt1.wav,dia240_utt1.mp4,240,1,neutral,"Oh, certainly. That's a combination of Bernoulli's principle and Newton's third law of motion."
dia218_utt3.wav,dia218_utt3.mp4,218,3,neutral,"And the chefs eat with the other chefs, right?"
dia437_utt2.wav,dia437_utt2.mp4,437,2,neutral,Dude! What are yoyou trying to kill me?!
dia947_utt13.wav,dia947_utt13.mp4,947,13,neutral,Monica.
dia179_utt4.wav,dia179_utt4.mp4,179,4,neutral,Taurus?
dia24_utt5.wav,dia24_utt5.mp4,24,5,neutral,"Yeah, hey I-I have clothes, I even pick them out."
dia183_utt16.wav,dia183_utt16.mp4,183,16,neutral,"Um, now. Phoebs."
dia96_utt1.wav,dia96_utt1.mp4,96,1,neutral,Yeah???
dia31_utt0.wav,dia31_utt0.mp4,31,0,neutral,"Oh well, its not on TV yet."
dia135_utt7.wav,dia135_utt7.mp4,135,7,neutral,"Oh, and there was a baby in it."
dia175_utt0.wav,dia175_utt0.mp4,175,0,neutral,We did?
dia673_utt10.wav,dia673_utt10.mp4,673,10,neutral,This was just a drunken mistake and I need to get it annulled.
dia499_utt6.wav,dia499_utt6.mp4,499,6,neutral,"Well yknow, some people make deals with a friend, like if neither of them are married by the time theyre 40, they marry each other."
dia666_utt13.wav,dia666_utt13.mp4,666,13,neutral,We have a ladle.
dia434_utt9.wav,dia434_utt9.mp4,434,9,neutral,"You wanna, you wanna grab some coffee?"
dia658_utt20.wav,dia658_utt20.mp4,658,20,neutral,"Yeah, well, does he look upset? Does he look like he was just told to shove anything?"
dia367_utt10.wav,dia367_utt10.mp4,367,10,neutral,"Well you see in Cups, once you get $700, you have to double it."
dia1036_utt7.wav,dia1036_utt7.mp4,1036,7,neutral,"It-it's probably just temporary. We're hoping to get some more money soon, so if could just uh, hang out."
dia171_utt2.wav,dia171_utt2.mp4,171,2,neutral,OK.
dia148_utt8.wav,dia148_utt8.mp4,148,8,neutral,"What do you mean, like, buy it together?"
dia301_utt3.wav,dia301_utt3.mp4,301,3,neutral,"I'll be right there, Bernice."
dia986_utt11.wav,dia986_utt11.mp4,986,11,neutral,"No. Joey, she"
dia189_utt3.wav,dia189_utt3.mp4,189,3,neutral,"That's right, he almost could. Which is exactly how I got stuck there."
dia858_utt7.wav,dia858_utt7.mp4,858,7,neutral,Okay?
dia763_utt3.wav,dia763_utt3.mp4,763,3,neutral,I dont need to have a game room.
dia94_utt0.wav,dia94_utt0.mp4,94,0,neutral,My drinking?
dia21_utt10.wav,dia21_utt10.mp4,21,10,neutral,"So they're constantly, like, having to reassure each other that they're having a good time."
dia67_utt9.wav,dia67_utt9.mp4,67,9,neutral,"Hero, I uh, I dont knowwell, all right."
dia818_utt3.wav,dia818_utt3.mp4,818,3,neutral,Listen.
dia991_utt5.wav,dia991_utt5.mp4,991,5,neutral,Okay. Lets move on.
dia481_utt6.wav,dia481_utt6.mp4,481,6,neutral,"Who, who are they?"
dia952_utt3.wav,dia952_utt3.mp4,952,3,neutral,"So, lets talk about women. Im sure our female readers will be interested to know about your romantic life."
dia264_utt5.wav,dia264_utt5.mp4,264,5,neutral,Whats up?
dia571_utt4.wav,dia571_utt4.mp4,571,4,neutral,Steady.
dia285_utt11.wav,dia285_utt11.mp4,285,11,neutral,"Oh uh-uh yeah, I think that…"
dia926_utt11.wav,dia926_utt11.mp4,926,11,neutral,Pretty much.
dia223_utt1.wav,dia223_utt1.mp4,223,1,neutral,"How many times have I told you guys, you"
dia834_utt3.wav,dia834_utt3.mp4,834,3,neutral,"I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, shes crying out, Where are they, where are they?"
dia828_utt14.wav,dia828_utt14.mp4,828,14,neutral,"Hey, hey, hey, her stuff wasn't in it."
dia907_utt10.wav,dia907_utt10.mp4,907,10,neutral,I am
dia65_utt2.wav,dia65_utt2.mp4,65,2,neutral,I do.
dia312_utt15.wav,dia312_utt15.mp4,312,15,neutral,What?
dia311_utt11.wav,dia311_utt11.mp4,311,11,neutral,"And also, we dont know what to do with this."
dia122_utt4.wav,dia122_utt4.mp4,122,4,neutral,"Yeah, a slice of cheesecake and-and a date if youre given em out."
dia508_utt8.wav,dia508_utt8.mp4,508,8,neutral,"But that's okay, no problem."
dia892_utt9.wav,dia892_utt9.mp4,892,9,neutral,What is it?
dia496_utt14.wav,dia496_utt14.mp4,496,14,neutral,So the going for help went well?
dia279_utt8.wav,dia279_utt8.mp4,279,8,neutral,So why dont you quit?
dia728_utt5.wav,dia728_utt5.mp4,728,5,neutral,"And call me crazy, but I think she likes me too."
dia960_utt1.wav,dia960_utt1.mp4,960,1,neutral,"Well, you said that we except the"
dia596_utt12.wav,dia596_utt12.mp4,596,12,neutral,"But no, because a doctor wont be able to help him, its just gonna yknow naturally pass through his system in like seven years."
dia168_utt8.wav,dia168_utt8.mp4,168,8,neutral,"So Okay, look-look umm, let's just go downstairs, we'll have some fun, and you will forget all about it."
dia238_utt1.wav,dia238_utt1.mp4,238,1,neutral,"Okay, heres what were gonna do."
dia478_utt9.wav,dia478_utt9.mp4,478,9,neutral,"Yeah, well Yknow, it just got me thinking though, why would anybody ever want to get married huh?"
dia488_utt2.wav,dia488_utt2.mp4,488,2,neutral,Do you know anything about women?
dia677_utt3.wav,dia677_utt3.mp4,677,3,neutral,"Umm, Jos a girl, its short for Josephine."
dia83_utt0.wav,dia83_utt0.mp4,83,0,neutral,Hello! Whos in there?
dia1009_utt1.wav,dia1009_utt1.mp4,1009,1,neutral,"No, you were right. I don't have a plan."
dia913_utt7.wav,dia913_utt7.mp4,913,7,neutral,"Well, so, play for the next 30 minutes and then write until he gets home."
dia180_utt12.wav,dia180_utt12.mp4,180,12,neutral,Its you. This is yours.
dia662_utt0.wav,dia662_utt0.mp4,662,0,neutral,Bijan for men?
dia153_utt0.wav,dia153_utt0.mp4,153,0,neutral,"No real-, honey, really its fine, just g-go with Susan."
dia665_utt13.wav,dia665_utt13.mp4,665,13,neutral,"Umm, it costs $16,000 each time you do this."
dia777_utt1.wav,dia777_utt1.mp4,777,1,neutral,"Yeah no, Im telling you Rachel has such a great eye for this stuff."
dia479_utt11.wav,dia479_utt11.mp4,479,11,neutral,Refill?
dia426_utt5.wav,dia426_utt5.mp4,426,5,neutral,"Im gonna, Im gonna want him back."
dia412_utt5.wav,dia412_utt5.mp4,412,5,neutral,Yeah.
dia109_utt10.wav,dia109_utt10.mp4,109,10,neutral,"When you get a sec, another round of daiquiris."
dia404_utt17.wav,dia404_utt17.mp4,404,17,neutral,Sure.
dia288_utt16.wav,dia288_utt16.mp4,288,16,neutral,Oh so-so not really never.
dia851_utt19.wav,dia851_utt19.mp4,851,19,neutral,"You look strong, why dont I take that and you grab one of the boxes."
dia246_utt6.wav,dia246_utt6.mp4,246,6,neutral,"Okay. UmButOkay, yes Ross and I used to date. And yes we are gonna have a baby. But we are"
dia441_utt8.wav,dia441_utt8.mp4,441,8,neutral,No-no thats a mans shirt.
dia632_utt15.wav,dia632_utt15.mp4,632,15,neutral,"Yeah, I mean whatever."
dia584_utt3.wav,dia584_utt3.mp4,584,3,neutral,I actually needed to talk to you before the birth.
dia882_utt0.wav,dia882_utt0.mp4,882,0,neutral,Whys that?
dia462_utt7.wav,dia462_utt7.mp4,462,7,neutral,"No, an entertainment unit, with a mail cubby built right in. Its a one day job, max."
dia849_utt8.wav,dia849_utt8.mp4,849,8,neutral,"That's great. Listen, wouldn't it be great though if I got to play Ben's dad?"
dia418_utt17.wav,dia418_utt17.mp4,418,17,neutral,Yes.
dia1011_utt9.wav,dia1011_utt9.mp4,1011,9,neutral,That would be me.
dia689_utt14.wav,dia689_utt14.mp4,689,14,neutral,"Well ah, actually..."
dia77_utt0.wav,dia77_utt0.mp4,77,0,neutral,Do we have a name yet?
dia304_utt3.wav,dia304_utt3.mp4,304,3,neutral,"Oh, just this!  Yknow what its my fault really, because the couch is usually where we"
dia553_utt16.wav,dia553_utt16.mp4,553,16,neutral,"Okay, youre dancing with that girl over there."
dia293_utt9.wav,dia293_utt9.mp4,293,9,neutral,"So do you think uh, Joeys more charming than me?"
dia743_utt4.wav,dia743_utt4.mp4,743,4,neutral,I think I'm gonna take-off.
dia840_utt5.wav,dia840_utt5.mp4,840,5,neutral,"Well, sure...just a sec, though, 'cause Paolo's on his way over."
dia384_utt3.wav,dia384_utt3.mp4,384,3,neutral,"We have. Maybe well be seeing each other at dinner tomorrow night, say around 8 oclock?"
dia463_utt2.wav,dia463_utt2.mp4,463,2,neutral,"So just bring it back downstairs, whats the problem?"
dia483_utt12.wav,dia483_utt12.mp4,483,12,neutral,Radiator.
dia720_utt18.wav,dia720_utt18.mp4,720,18,neutral,"Okay, so he's out of here."
dia230_utt0.wav,dia230_utt0.mp4,230,0,neutral,Were beginning to see a lot of layering of sheer fabrics and colours. For instance a sheer navy blouse over a pink....
dia605_utt7.wav,dia605_utt7.mp4,605,7,neutral,"No, no, they will. I just... uh..."
dia893_utt11.wav,dia893_utt11.mp4,893,11,neutral,That is true.
dia34_utt10.wav,dia34_utt10.mp4,34,10,neutral,"No, I don't! Ross, I think I'm just a more secure person than you are."
dia296_utt20.wav,dia296_utt20.mp4,296,20,neutral,"So, how ya doin?"
dia625_utt15.wav,dia625_utt15.mp4,625,15,neutral,"All right, well I guess Ill just have to do what I do on dates."
dia961_utt2.wav,dia961_utt2.mp4,961,2,neutral,"Hey Pheebs, what's going on?"
dia179_utt2.wav,dia179_utt2.mp4,179,2,neutral,I bet youre a Gemini.
dia401_utt5.wav,dia401_utt5.mp4,401,5,neutral,"Are you ah, Phoebe Abott?"
dia893_utt7.wav,dia893_utt7.mp4,893,7,neutral,Im an actor right?
dia533_utt9.wav,dia533_utt9.mp4,533,9,neutral,"Okay. Uh, well can we, can we get you anything Mr. Zelner? Maybe some chocolates?"
dia552_utt3.wav,dia552_utt3.mp4,552,3,neutral,"Me too, we should get goin'."
dia856_utt0.wav,dia856_utt0.mp4,856,0,neutral,Hi.
dia273_utt6.wav,dia273_utt6.mp4,273,6,neutral,"No, I dont want to tell anybody else because I dont want Monica to find out."
dia949_utt7.wav,dia949_utt7.mp4,949,7,neutral,"I know we're not, but  Frank Medeio and...  Eva Trorro... womba..."
dia1032_utt9.wav,dia1032_utt9.mp4,1032,9,neutral,"Not so good, Simmons and I gave him a wedgie."
dia904_utt0.wav,dia904_utt0.mp4,904,0,neutral,All right.
dia197_utt6.wav,dia197_utt6.mp4,197,6,neutral,Okay thats fair.
dia1024_utt12.wav,dia1024_utt12.mp4,1024,12,neutral,String?
dia990_utt10.wav,dia990_utt10.mp4,990,10,neutral,"When they were all over you to go into your father's pipe-fitting business, did you cave?"
dia622_utt7.wav,dia622_utt7.mp4,622,7,neutral,"Wait a second! This is about the fourth month of your pregnancy, right?"
dia23_utt5.wav,dia23_utt5.mp4,23,5,neutral,Which one is Gina?
dia1036_utt19.wav,dia1036_utt19.mp4,1036,19,neutral,These got left for ya.
dia935_utt5.wav,dia935_utt5.mp4,935,5,neutral,So go fix it!
dia970_utt0.wav,dia970_utt0.mp4,970,0,neutral,"Yknow I gotta tell ya, sometimes I justI dont get Chandler."
dia119_utt8.wav,dia119_utt8.mp4,119,8,neutral,No. No. No. She lives on the
dia26_utt13.wav,dia26_utt13.mp4,26,13,neutral,"No, we-we're gonna be like best friends, that's why it's gonna be weird."
dia493_utt4.wav,dia493_utt4.mp4,493,4,neutral,Whats the other one?
dia869_utt17.wav,dia869_utt17.mp4,869,17,neutral,He paints quite a picture doesn't he?
dia795_utt4.wav,dia795_utt4.mp4,795,4,neutral,I think that would be best.
dia47_utt9.wav,dia47_utt9.mp4,47,9,neutral,"No, I got him."
dia474_utt18.wav,dia474_utt18.mp4,474,18,neutral,Monica.
dia772_utt14.wav,dia772_utt14.mp4,772,14,neutral,"Umm, I am free tomorrow night."
dia277_utt1.wav,dia277_utt1.mp4,277,1,neutral,Ill take those to go.  For the kids.
dia308_utt4.wav,dia308_utt4.mp4,308,4,neutral,Im the supply manager.
dia816_utt4.wav,dia816_utt4.mp4,816,4,neutral,"Chandler,  you call me when this goes in the pooper."
dia49_utt8.wav,dia49_utt8.mp4,49,8,neutral,"Ross, you gotta follow your heart."
dia823_utt13.wav,dia823_utt13.mp4,823,13,neutral,"Orrr, you could follow him and see where he goes."
dia113_utt10.wav,dia113_utt10.mp4,113,10,neutral,"Okay, but if he asks, I'm not going to lie."
dia542_utt5.wav,dia542_utt5.mp4,542,5,neutral,"Rachel, I made you a cocoa."
dia666_utt7.wav,dia666_utt7.mp4,666,7,neutral,It's Danny.
dia294_utt1.wav,dia294_utt1.mp4,294,1,neutral,"Whoa, that"
dia526_utt7.wav,dia526_utt7.mp4,526,7,neutral,I mean this is a once in a lifetime opportunity...
dia604_utt11.wav,dia604_utt11.mp4,604,11,neutral,"Absolutely, oh I promise. Tell her what?"
dia665_utt9.wav,dia665_utt9.mp4,665,9,neutral,"Hey, yknow I was thinking, what are the odds like if-if, if you stuff like 200 of them in there?"
dia206_utt8.wav,dia206_utt8.mp4,206,8,neutral,"No, you don't."
dia604_utt5.wav,dia604_utt5.mp4,604,5,neutral,Why would you say that?
dia12_utt5.wav,dia12_utt5.mp4,12,5,neutral,Nothing!
dia1032_utt5.wav,dia1032_utt5.mp4,1032,5,neutral,"Stick, Brown, Sulkov, McGuire, J.T., Beardsley."
dia646_utt13.wav,dia646_utt13.mp4,646,13,neutral,Yeah thats actually a pretty good idea.
dia932_utt11.wav,dia932_utt11.mp4,932,11,neutral,Alright . I think it's a big mistake but it's your decision.
dia992_utt2.wav,dia992_utt2.mp4,992,2,neutral,How's it going?
dia163_utt10.wav,dia163_utt10.mp4,163,10,neutral,You got
dia210_utt9.wav,dia210_utt9.mp4,210,9,neutral,Heres your call sheet for tomorrow.
dia707_utt15.wav,dia707_utt15.mp4,707,15,neutral,"Uh, Phoebe we've been getting complaints and uh, we're gonna move you to a less high-profile spot."
dia596_utt3.wav,dia596_utt3.mp4,596,3,neutral,"Oh, Ive been there. Yeah, I am gonna go drive my Porsche."
dia355_utt4.wav,dia355_utt4.mp4,355,4,neutral,That oughta do it.
dia648_utt6.wav,dia648_utt6.mp4,648,6,neutral,Maybe on some level.
dia815_utt0.wav,dia815_utt0.mp4,815,0,neutral,"All right Carl, were next. Now remember, what is not gonna be?"
dia191_utt5.wav,dia191_utt5.mp4,191,5,neutral,Shes sleeping.
dia559_utt6.wav,dia559_utt6.mp4,559,6,neutral,No.
dia659_utt9.wav,dia659_utt9.mp4,659,9,neutral,"Oh, no no no. I'm fine. I'm fine."
dia1021_utt6.wav,dia1021_utt6.mp4,1021,6,neutral,Is there any chance you didnt see that?
dia148_utt9.wav,dia148_utt9.mp4,148,9,neutral,Yeah
dia942_utt4.wav,dia942_utt4.mp4,942,4,neutral,Were at my stop. But would you like to have coffee?
dia607_utt3.wav,dia607_utt3.mp4,607,3,neutral,"The bottom line is, smoking is cool, and you know it."
dia599_utt16.wav,dia599_utt16.mp4,599,16,neutral,I
dia916_utt11.wav,dia916_utt11.mp4,916,11,neutral,"Now I-I know what youre thinking, fun was fine for you like ten years ago yknow, but youre-youre not getting any younger."
dia457_utt0.wav,dia457_utt0.mp4,457,0,neutral,"No, not that, I mean, what about you and Mindy?"
dia361_utt4.wav,dia361_utt4.mp4,361,4,neutral,"Yeah, its hard okay, I only have two spots left."
dia332_utt15.wav,dia332_utt15.mp4,332,15,neutral,HowHow small are your feet?
